id,created,superceded_id,valid,size,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position,ctr_pt_position,post_pt_to_soma_distance_nm,post_pt_location,post_pt_label,pre_pt_to_soma_distance_nm,pre_pt_location,pre_pt_label
58816426,2025-08-13 15:56:02.393871+00:00,,t,10,80934089183731784,720575941083498297,80934089183713515,720575941086890090,[159972. 174164.   2013.],[159970. 174162.   2006.],[159970. 174166.   2009.],212808.90817514248,B1B2B3D4B5B6A7D8A9A10B11B12A13,dendrite,,,
47581086,2025-08-13 15:56:02.393871+00:00,,t,316,80018539662360907,720575941120730542,80018539662355415,720575941086890090,[146516. 162946.   2175.],[146494. 162920.   2172.],[146510. 162932.   2172.],80698.64271859694,B1B2B3B4A5,dendrite,,,
46263486,2025-08-13 15:56:02.393871+00:00,,t,332,79877527295981632,720575941091126851,79877527295967481,720575941086890090,[145236. 158836.   2132.],[145218. 158864.   2130.],[145248. 158862.   2132.],48729.29800774402,B1A2A3C4,dendrite,,,
45258566,2025-08-13 15:56:02.393871+00:00,,t,361,79807158149038191,720575941003258783,79807158149054243,720575941086890090,[144198. 159036.   1384.],[144152. 159028.   1380.],[144190. 159028.   1379.],26108.466732600176,B1B2B3,dendrite,,,
48270053,2025-08-13 15:56:02.393871+00:00,,t,374,80088633193196970,720575941009514859,80088633193170547,720575941086890090,[147684. 159004.   1562.],[147682. 158966.   1558.],[147686. 158982.   1559.],51212.61614697244,B1A2C3B4B5,dendrite,,,
45528360,2025-08-13 15:56:02.393871+00:00,,t,380,79877527229125850,720575941091126851,79877527229111079,720575941086890090,[144680. 158786.   2088.],[144698. 158740.   2088.],[144700. 158770.   2088.],44308.0220033291,B1A2A3C4,dendrite,,,
44674144,2025-08-13 15:56:02.393871+00:00,,t,467,79807777228672858,720575941015231049,79807777228657774,720575941086890090,[143400. 168020.   2603.],[143420. 168050.   2599.],[143420. 168028.   2600.],121515.71337761605,B1B2B3B4B5,dendrite,,,
48190443,2025-08-13 15:56:02.393871+00:00,,t,512,80089114699190443,720575941118850760,80089114699217970,720575941086890090,[147472. 166162.   2445.],[147486. 166180.   2451.],[147514. 166162.   2447.],112614.79712023163,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
45448236,2025-08-13 15:56:02.393871+00:00,,t,524,79877320869182798,720575941116132300,79877320869182791,720575941086890090,[144674. 155584.   1635.],[144648. 155618.   1636.],[144666. 155612.   1636.],30626.49177772908,B1A2B3,dendrite,,,
46263434,2025-08-13 15:56:02.393871+00:00,,t,552,79877527295970242,720575941091126851,79877527295975868,720575941086890090,[145132. 158796.   2132.],[145148. 158826.   2135.],[145184. 158808.   2134.],47743.13473083044,B1A2A3C4,dendrite,,,
41579836,2025-08-13 15:56:02.393871+00:00,,t,655,79525477014061798,720575941102391881,79525477014074437,720575941086890090,[139870. 155678.   1454.],[139836. 155684.   1453.],[139854. 155676.   1455.],52513.84336669367,B1B2A3A4B5,dendrite,,,
43479323,2025-08-13 15:56:02.393871+00:00,,t,1049,79666214771021630,720575941163762380,79666214771058168,720575941086890090,[142302. 155890.   1958.],[142326. 155874.   1963.],[142322. 155904.   1961.],39470.75922139631,B1A2A3A4,dendrite,,,
49090365,2025-08-13 15:56:02.393871+00:00,,t,1054,80088427236072810,720575941105559881,80088427236099146,720575941086890090,[148408. 155792.   1959.],[148448. 155794.   1962.],[148430. 155826.   1962.],61371.666489837335,A1A2B3,dendrite,,,
48442635,2025-08-13 15:56:02.393871+00:00,,t,1288,80018883125459245,720575941146986117,80018883125477610,720575941086890090,[147198. 167778.   1899.],[147220. 167740.   1898.],[147240. 167780.   1895.],96042.44418644592,B1B2B3D4B5B6A7D8B9A10,dendrite,,,
51288024,2025-08-13 15:56:02.393871+00:00,,t,11,80300907992415509,720575941154780741,80300907992401920,720575941086890090,[150874. 176754.   2233.],[150858. 176786.   2227.],[150878. 176780.   2228.],198684.62659067076,B1B2B3D4B5B6A7D8B9A10A11A12A13,dendrite,,,
61782327,2025-08-13 15:56:02.393871+00:00,,t,738,81144851885743927,720575941088722445,81144851819218149,720575941086890090,[163386. 168974.   2113.],[163386. 168996.   2106.],[163406. 168976.   2107.],210729.0023176179,B1B2B3D4B5B6A7D8A9A10B11A12A13,dendrite,,,
59840793,2025-08-13 15:56:02.393871+00:00,,t,14,81004114934416085,720575941223431598,81004114934465890,720575941086890090,[161778. 169694.   3142.],[161770. 169674.   3151.],[161776. 169696.   3147.],228805.19990625625,B1B2B3D4B5B6A7D8A9A10A11A12,dendrite,,,
48393245,2025-08-13 15:56:02.393871+00:00,,t,49,80089526546290047,720575941113120942,80089526546328245,720575941086890090,[148154. 172764.   1534.],[148138. 172772.   1541.],[148148. 172786.   1537.],139197.07349571315,B1B2B3D4B5B6A7D8B9A10A11B12,dendrite,,,
55000206,2025-08-13 15:56:02.393871+00:00,,t,16,80582039774149745,720575941121959624,80582039774133726,720575941086890090,[155208. 171540.   2902.],[155222. 171504.   2905.],[155216. 171522.   2902.],187985.5090969699,B1B2B3D4B5B6A7D8A9A10A11B12,dendrite,,,
57895684,2025-08-13 15:56:02.393871+00:00,,t,181,80863583000774728,720575941121436616,80863583000842586,720575941086890090,[158830. 172052.   2074.],[158840. 172076.   2080.],[158844. 172070.   2075.],193517.48975906783,B1B2B3D4B5B6A7D8A9A10B11B12A13,dendrite,,,
54092059,2025-08-13 15:56:02.393871+00:00,,t,156,80511533322793933,720575940942425558,80511533322793914,720575941086890090,[154100. 169088.   2475.],[154088. 169056.   2474.],[154106. 169074.   2475.],157772.4046490916,B1B2B3D4B5B6A7D8A9A10A11,dendrite,,,
48393250,2025-08-13 15:56:02.393871+00:00,,t,43,80089526546389279,720575941113244859,80089526546401101,720575941086890090,[148158. 172580.   1561.],[148138. 172536.   1562.],[148152. 172558.   1563.],136723.131052123,B1B2B3D4B5B6A7D8B9A10A11B12,dendrite,,,
49242107,2025-08-13 15:56:02.393871+00:00,,t,48,80089114497745128,720575941075068049,80089114497705903,720575941086890090,[148372. 165692.   1999.],[148364. 165716.   1993.],[148376. 165706.   1995.],88173.91464974053,B1B2B3D4B5B6A7D8A9,dendrite,,,
64757399,2025-08-13 15:56:02.393871+00:00,,t,226,81355889331947147,720575941089272589,81355889331931383,720575941086890090,[166840. 168356.   2022.],[166824. 168382.   2015.],[166836. 168364.   2018.],236771.84428447663,B1B2B3D4B5B6A7D8A9A10B11A12A13,dendrite,,,
40613836,2025-08-13 15:56:02.393871+00:00,,t,54,79454696020169222,720575941088476902,79454696020139212,720575941086890090,[138876. 150270.   1512.],[138882. 150246.   1509.],[138878. 150256.   1509.],102394.05510267484,B1B2A3A4B5,dendrite,,,
49291168,2025-08-13 15:56:02.393871+00:00,,t,177,80089801424262803,720575941154901317,80089801424286790,720575941086890090,[148438. 176434.   1579.],[148392. 176428.   1581.],[148420. 176438.   1580.],167253.77689459154,B1B2B3D4B5B6A7D8B9A10A11B12B13,dendrite,,,
37990914,2025-08-13 15:56:02.393871+00:00,,t,67,79244139811798207,720575941110978414,79244139811812029,720575941086890090,[135474. 157492.   2011.],[135468. 157526.   2013.],[135484. 157510.   2014.],80866.48500691354,B1B2A3C4B5,dendrite,,,
55919757,2025-08-13 15:56:02.393871+00:00,,t,97,80722708140197767,720575941121436616,80722708140194921,720575941086890090,[157300. 170698.   2113.],[157328. 170668.   2117.],[157310. 170684.   2116.],176502.74415331022,B1B2B3D4B5B6A7D8A9A10B11B12B13,dendrite,,,
50489724,2025-08-13 15:56:02.393871+00:00,,t,117,80159277419057686,720575941097581406,80159277419039829,720575941086890090,[149448. 163390.   2660.],[149448. 163428.   2657.],[149458. 163406.   2658.],115509.0400246559,B1B2B3D4B5B6A7A8,dendrite,,,
43597036,2025-08-13 15:56:02.393871+00:00,,t,121,79667039807313787,720575941079184336,79667039807330095,720575941086890090,[142182. 168512.   2700.],[142210. 168494.   2704.],[142202. 168510.   2700.],133149.73866710003,B1B2B3B4B5,dendrite,,,
62809852,2025-08-13 15:56:02.393871+00:00,,t,139,81286070410770695,720575941079119210,81286070410785821,720575941086890090,[165046. 176426.   2190.],[165088. 176436.   2194.],[165068. 176434.   2193.],259515.22008810876,B1B2B3D4B5B6A7D8A9A10B11B12A13,dendrite,,,
49242084,2025-08-13 15:56:02.393871+00:00,,t,144,80089114497970818,720575941072120393,80089114498002924,720575941086890090,[148334. 165756.   2084.],[148340. 165788.   2089.],[148352. 165772.   2087.],93355.42882460423,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
42532467,2025-08-13 15:56:02.393871+00:00,,t,214,79595914544906984,720575941142612172,79595914544907937,720575941086890090,[140712. 156446.   1532.],[140744. 156476.   1531.],[140744. 156446.   1532.],41715.54589516917,B1B2A3A4B5,dendrite,,,
47235924,2025-08-13 15:56:02.393871+00:00,,t,233,79948101863056969,720575941103108511,79948101863063856,720575941086890090,[146204. 162256.   1491.],[146256. 162258.   1493.],[146240. 162254.   1492.],58477.2404339468,B1B2B3D4B5A6,dendrite,,,
38947690,2025-08-13 15:56:02.393871+00:00,,t,236,79314990129186840,720575941098631235,79314990129157027,720575941086890090,[136330. 164640.   3028.],[136318. 164634.   3022.],[136324. 164636.   3025.],117754.7339955896,B1B2C3B4,dendrite,,,
48393948,2025-08-13 15:56:02.393871+00:00,,t,238,80089663984981248,720575941129961160,80089663985106673,720575941086890090,[148008. 174146.   1483.],[148034. 174136.   1489.],[148030. 174142.   1486.],151112.8557462492,B1B2B3D4B5B6A7D8B9A10A11B12B13,dendrite,,,
47508352,2025-08-13 15:56:02.393871+00:00,,t,243,79948514314179371,720575941075905978,79948514314143745,720575941086890090,[146292. 167972.   1759.],[146316. 167930.   1753.],[146310. 167950.   1756.],99026.35773693843,B1B2B3D4B5B6A7D8B9B10,dendrite,,,
49385192,2025-08-13 15:56:02.393871+00:00,,t,245,80159346004279044,720575941114864073,80159346004253884,720575941086890090,[148560. 163622.   2387.],[148540. 163590.   2385.],[148556. 163596.   2386.],100549.10534137543,B1B2B3D4B5B6A7A8,dendrite,,,
59741262,2025-08-13 15:56:02.393871+00:00,,t,248,81004114263574381,720575941149403310,81004114263616949,720575941086890090,[161672. 169372.   1955.],[161682. 169336.   1956.],[161678. 169352.   1955.],197256.17995951866,B1B2B3D4B5B6A7D8A9A10B11A12A13,dendrite,,,
53259043,2025-08-13 15:56:02.393871+00:00,,t,255,80511395682529875,720575941098677854,80511395682565265,720575941086890090,[153768. 167626.   2073.],[153764. 167602.   2081.],[153768. 167608.   2077.],131827.41406336386,B1B2B3D4B5B6A7D8A9A10B11,dendrite,,,
48167929,2025-08-13 15:56:02.393871+00:00,,t,257,80018676900248465,720575941084868882,80018676900288544,720575941086890090,[147192. 165622.   1850.],[147158. 165606.   1850.],[147186. 165602.   1848.],79788.788013908,B1B2B3D4B5B6A7D8A9,dendrite,,,
43698297,2025-08-13 15:56:02.393871+00:00,,t,258,79666489648968766,720575941110274911,79666489648935791,720575941086890090,[141506. 160118.   1960.],[141472. 160142.   1954.],[141494. 160138.   1957.],39847.90420705677,B1B2C3B4,dendrite,,,
48113787,2025-08-13 15:56:02.393871+00:00,,t,266,80088495888351647,720575941076324731,80088495888361514,720575941086890090,[147572. 157438.   1780.],[147576. 157396.   1784.],[147602. 157420.   1783.],50049.93376767659,B1A2C3B4A5,dendrite,,,
43698261,2025-08-13 15:56:02.393871+00:00,,t,395,79666489582034419,720575941091134793,79666489648579116,720575941086890090,[141404. 160162.   1855.],[141416. 160162.   1862.],[141388. 160148.   1861.],38144.61961243411,B1B2C3B4,dendrite,,,
42532440,2025-08-13 15:56:02.393871+00:00,,t,442,79595914544913371,720575941142612172,79595914544907937,720575941086890090,[140684. 156468.   1537.],[140716. 156494.   1537.],[140702. 156500.   1542.],41554.28495837356,B1B2A3A4B5,dendrite,,,
48113722,2025-08-13 15:56:02.393871+00:00,,t,467,80088495888351647,720575941076324731,80088495888361514,720575941086890090,[147516. 157436.   1782.],[147506. 157406.   1788.],[147528. 157420.   1783.],49533.11248563779,B1A2C3B4A5,dendrite,,,
42532432,2025-08-13 15:56:02.393871+00:00,,t,477,79595914544865415,720575941142612172,79595914544907937,720575941086890090,[140666. 156504.   1532.],[140708. 156516.   1535.],[140694. 156502.   1532.],41564.180031352174,B1B2A3A4B5,dendrite,,,
48445173,2025-08-13 15:56:02.393871+00:00,,t,533,80089183552876500,720575941130145224,80089183552847458,720575941086890090,[147796. 167440.   2679.],[147772. 167420.   2674.],[147794. 167426.   2675.],125870.48304322548,B1B2B3B4A5,dendrite,,,
46245326,2025-08-13 15:56:02.393871+00:00,,t,601,79947689613253537,720575941063464265,79947689613173979,720575941086890090,[145884. 155668.   1605.],[145850. 155694.   1602.],[145876. 155672.   1605.],33090.46645267605,A1A2B3,dendrite,,,
47324205,2025-08-13 15:56:02.393871+00:00,,t,697,80018814405983667,720575941102906015,80018745686526293,720575941086890090,[146928. 166678.   1894.],[146942. 166642.   1894.],[146952. 166672.   1893.],88053.85209729685,B1B2B3D4B5B6A7D8B9,dendrite,,,
52958662,2025-08-13 15:56:02.393871+00:00,,t,829,80440271091395101,720575941121722498,80440271091281261,720575941086890090,[152986. 155982.   2235.],[152960. 155954.   2230.],[152994. 155958.   2229.],101707.63307922617,A1A2B3,dendrite,,,
42494056,2025-08-13 15:56:02.393871+00:00,,t,1114,79595914679112939,720575941065413918,79595914679089282,720575941086890090,[141174. 156862.   1778.],[141182. 156896.   1777.],[141228. 156910.   1775.],40119.61106967673,B1B2A3A4A5,dendrite,,,
49151647,2025-08-13 15:56:02.393871+00:00,,t,520,80089114565024844,720575941104485214,80089114565021681,720575941086890090,[148320. 166028.   2197.],[148294. 166022.   2194.],[148308. 165996.   2196.],99157.80958476236,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
44365056,2025-08-13 15:56:02.393871+00:00,,t,55,79736652033370739,720575941050575587,79736652033340063,720575941086890090,[142992. 157266.   1561.],[142950. 157288.   1556.],[142990. 157314.   1560.],26885.144287278737,B1B2A3A4,dendrite,,,
47457228,2025-08-13 15:56:02.393871+00:00,,t,7,80018539393912241,720575941075099793,80018608113343428,720575941086890090,[146792. 163572.   1644.],[146774. 163620.   1642.],[146790. 163600.   1643.],66282.4985679888,B1B2B3D4B5B6A7,dendrite,,,
47321503,2025-08-13 15:56:02.393871+00:00,,t,76,80018745619516880,720575941146402373,80018745619541510,720575941086890090,[146846. 166150.   1808.],[146872. 166190.   1807.],[146860. 166172.   1808.],83248.78661270795,B1B2B3D4B5B6A7D8B9,dendrite,,,
43698346,2025-08-13 15:56:02.393871+00:00,,t,1088,79666489648799448,720575941091134793,79666489648778591,720575941086890090,[141680. 160054.   1898.],[141674. 160050.   1891.],[141668. 160054.   1892.],37742.995914767846,B1B2C3B4,dendrite,,,
36331955,2025-08-13 15:56:02.393871+00:00,,t,374,79103471043051770,720575941107562606,79033102298839535,720575941086890090,[133132. 159402.   2042.],[133106. 159402.   2036.],[133134. 159380.   2037.],102513.93865574754,B1B2A3C4B5,dendrite,,,
48168201,2025-08-13 15:56:02.393871+00:00,,t,79,80089045711268195,720575941146402373,80089045711277144,720575941086890090,[147686. 165004.   1917.],[147704. 165034.   1916.],[147700. 165026.   1917.],81506.96136928246,B1B2B3D4B5B6A7D8A9,dendrite,,,
48135931,2025-08-13 15:56:02.393871+00:00,,t,55,80088220943646210,720575941128277634,80088220943543838,720575941086890090,[147602. 152818.   1718.],[147580. 152770.   1719.],[147580. 152794.   1717.],57584.18546904564,A1A2A3B4,dendrite,,,
46442992,2025-08-13 15:56:02.393871+00:00,,t,81,79948170716515609,720575941090737475,79948170649945429,720575941086890090,[145880. 162634.   1728.],[145854. 162628.   1721.],[145868. 162630.   1724.],54277.76756775484,B1B2B3D4B5B6,dendrite,,,
60816272,2025-08-13 15:56:02.393871+00:00,,t,433,81074552331293982,720575941222683054,81074552331401485,720575941086890090,[162232. 169816.   3116.],[162244. 169838.   3120.],[162222. 169838.   3120.],234323.2402501576,B1B2B3D4B5B6A7D8A9A10A11A12,dendrite,,,
48303429,2025-08-13 15:56:02.393871+00:00,,t,481,80089595265735864,720575941049237668,80089595265741490,720575941086890090,[147890. 173674.   1518.],[147902. 173692.   1525.],[147896. 173698.   1520.],147717.58593776816,B1B2B3D4B5B6A7D8B9A10A11B12B13,dendrite,,,
61132353,2025-08-13 15:56:02.393871+00:00,,t,238,81074895458680875,720575941015997410,81074895458668239,720575941086890090,[162164. 175266.   2158.],[162164. 175286.   2151.],[162188. 175280.   2156.],231855.9928880891,B1B2B3D4B5B6A7D8A9A10B11B12A13,dendrite,,,
47230636,2025-08-13 15:56:02.393871+00:00,,t,1017,80018676899952006,720575941093122115,80018676899979074,720575941086890090,[146822. 164910.   1771.],[146816. 164896.   1778.],[146858. 164886.   1780.],72267.2698250471,B1B2B3D4B5B6A7D8,dendrite,,,
54986533,2025-08-13 15:56:02.393871+00:00,,t,60,80652201890281289,720575941050937686,80652201890281137,720575941086890090,[156252. 168654.   2057.],[156254. 168610.   2058.],[156250. 168628.   2057.],154127.8616679654,B1B2B3D4B5B6A7D8A9A10B11,dendrite,,,
48316718,2025-08-13 15:56:02.393871+00:00,,t,10,80088152962110768,720575941131260617,80088152962154515,720575941086890090,[148056. 152152.   3097.],[148028. 152178.   3104.],[148040. 152174.   3101.],111391.8008585865,B1A2A3B4,dendrite,,,
45302376,2025-08-13 15:56:02.393871+00:00,,t,320,79807020978501960,720575941074109472,79807020978617253,720575941086890090,[144142. 157282.   1863.],[144114. 157286.   1868.],[144134. 157296.   1867.],28414.68654089824,B1A2A3C4,dendrite,,,
46294529,2025-08-13 15:56:02.393871+00:00,,t,14,79948582832312122,720575941087445919,79878214088104639,720575941086890090,[145422. 169080.   1421.],[145366. 169072.   1422.],[145396. 169078.   1422.],115454.29429931114,B1B2B3D4B5B6A7D8B9B10,dendrite,,,
58852825,2025-08-13 15:56:02.393871+00:00,,t,416,81004458062248038,720575941146612142,81004458062192147,720575941086890090,[160844. 174622.   2319.],[160856. 174628.   2311.],[160888. 174636.   2317.],220594.88493282464,B1B2B3D4B5B6A7D8A9A10B11B12B13,dendrite,,,
51042697,2025-08-13 15:56:02.393871+00:00,,t,65,80299876797226692,720575941037062398,80299876797249935,720575941086890090,[151074. 160704.   1382.],[151086. 160720.   1387.],[151076. 160724.   1385.],82644.1737882855,B1A2C3B4B5A6,dendrite,,,
54176219,2025-08-13 15:56:02.393871+00:00,,t,53,80581764426650366,720575941091485608,80581764426661670,720575941086890090,[154914. 167628.   2068.],[154930. 167616.   2075.],[154924. 167614.   2072.],142832.09016067628,B1B2B3D4B5B6A7D8A9A10B11,dendrite,,,
46389915,2025-08-13 15:56:02.393871+00:00,,t,22,79878214087970151,720575941140625797,79878214087997848,720575941086890090,[145194. 169524.   1383.],[145148. 169512.   1384.],[145172. 169502.   1384.],119596.65896917396,B1B2B3D4B5B6A7D8B9B10,dendrite,,,
49347003,2025-08-13 15:56:02.393871+00:00,,t,33,80089732973110618,720575941093785891,80160101717226697,720575941086890090,[148466. 174984.   2020.],[148512. 174990.   2019.],[148484. 174988.   2020.],166957.2894763027,B1B2B3D4B5B6A7D8B9A10A11B12A13,dendrite,,,
